SentenceID, MaskedWord, Softmax, Surprisal, Condition, EmbeddingLevel
3,at,1.4269132e-05,16.096743,wh-gap,2
4,at,1.6591139e-05,15.879228,wh-gap,2
5,at,1.550861e-05,15.976571,wh-gap,2
6,at,1.6653572e-05,15.873809,wh-gap,2
7,at,1.5581412e-05,15.969814,wh-gap,2
8,at,1.6199567e-05,15.913685,wh-gap,2
9,at,1.5596102e-05,15.968455,wh-gap,2
10,at,1.579156e-05,15.950487,wh-gap,2
1,at,2.1500782e-05,15.505251,nwh-ngap,2
2,at,1.6847107e-05,15.85714,nwh-ngap,2
3,at,1.8377988e-05,15.731662,nwh-ngap,2
4,at,1.51058475e-05,16.014534,nwh-ngap,2
5,at,1.7795805e-05,15.778103,nwh-ngap,2
6,at,1.575233e-05,15.954075,nwh-ngap,2
7,at,1.5624099e-05,15.965868,nwh-ngap,2
8,at,2.0215715e-05,15.594163,nwh-ngap,2
9,at,1.3898573e-05,16.134705,nwh-ngap,2
10,at,1.3506748e-05,16.17596,nwh-ngap,2
1,at,2.2343876e-05,15.449761,nwh-gap,2
2,at,1.8679466e-05,15.708187,nwh-gap,2
3,at,1.676181e-05,15.864463,nwh-gap,2
4,at,1.577823e-05,15.951705,nwh-gap,2
5,at,1.609988e-05,15.92259,nwh-gap,2
6,at,1.5442007e-05,15.98278,nwh-gap,2
7,at,1.4339559e-05,16.08964,nwh-gap,2
8,at,1.8779416e-05,15.700488,nwh-gap,2
9,at,1.3624706e-05,16.163416,nwh-gap,2
10,at,1.4319448e-05,16.091665,nwh-gap,2
1,at,2.2672364e-05,15.428705,wh-ngap,3
2,at,1.8358745e-05,15.733173,wh-ngap,3
3,at,2.068665e-05,15.560941,wh-ngap,3
4,at,1.7879895e-05,15.771302,wh-ngap,3
5,at,2.2356504e-05,15.448946,wh-ngap,3
6,at,1.9627483e-05,15.6367655,wh-ngap,3
7,at,2.0704321e-05,15.559709,wh-ngap,3
8,at,1.758919e-05,15.794951,wh-ngap,3
9,at,2.832593e-05,15.107517,wh-ngap,3
10,at,2.0597618e-05,15.567163,wh-ngap,3
1,at,2.3648057e-05,15.367919,wh-gap,3
2,at,1.7590022e-05,15.794883,wh-gap,3
3,at,2.1343074e-05,15.515873,wh-gap,3
4,at,1.8861943e-05,15.694162,wh-gap,3
5,at,2.3302206e-05,15.3891735,wh-gap,3
6,at,1.884399e-05,15.695536,wh-gap,3
7,at,2.128529e-05,15.519784,wh-gap,3
8,at,1.7297922e-05,15.819042,wh-gap,3
9,at,2.7431766e-05,15.153793,wh-gap,3
10,at,2.1379574e-05,15.513408,wh-gap,3
1,at,2.0889496e-05,15.546863,nwh-ngap,3
2,at,1.9458039e-05,15.649274,nwh-ngap,3
3,at,1.8715904e-05,15.705376,nwh-ngap,3
4,at,1.5834545e-05,15.946565,nwh-ngap,3
5,at,2.2647419e-05,15.430294,nwh-ngap,3
6,at,1.7298582e-05,15.818987,nwh-ngap,3
7,at,1.6402662e-05,15.895711,nwh-ngap,3
